country,id,series,shot,year,month,day,time,site,lat,lon,height,groundheight,type,purpose,yieldmin,yieldmax,yieldest,yield,seismic,crater
usa,812,Arbor,Pinedrops-Bayou     SS,1974,1,10,15:38:00,NTS-YF,37.174,-116.052,-343,1283,UG-S,WR,0,20,,,,
usa,813,Arbor,Latir,1974,2,27,17:00:00,NTS-YF,37.10426,-116.05284,640.77,1243,UG-S,WR,20,200,180,150,5.8,230
usa,814,Arbor,Hulsea,1974,3,14,17:00:00,NTS-YF,37.15513,-116.06409,195.07,1289,UG-S,WR,0,20,,,,
usa,815,Arbor,Sapello,1974,4,12,15:15:00,NTS-YF,37.01494,-116.04414,180.74,1189,UG-S,WR,0,20,,,,
usa,816,Arbor,Potrero,1974,4,23,15:13:00,NTS-YF,37.15997,-116.07641,210.31,1310,UG-S,WR,0,20,,0.5,3.6,
usa,817,Arbor,Plomo,1974,5,1,14:02:00,NTS-YF,37.0311,-115.9856,149.35,1227,UG-S,WR,0,20,,,,
usa,818,Arbor,Jib,1974,5,8,16:55:00,NTS-YF,37.00098,-116.00162,180.44,1177,UG-S,WR,0,20,,,,
usa,819,Arbor,Grove,1974,5,22,14:15:00,NTS-YF,37.11481,-116.0747,313.94,1264,UG-S,WR,0,20,,2.5,4.2,50
usa,820,Arbor,Jara,1974,6,6,14:40:00,NTS-YF,37.00384,-116.02351,378.06,1180,UG-S,WR,0,20,4,4,4.4,150
usa,821,Arbor,Ming Blade,1974,6,19,16:00:00,NTS-RM,37.21031,-116.20726,387.65,2212,UG-T,WE,0,20,20,20,5,
usa,822,Bedrock,Escabosa,1974,7,10,16:00:00,NTS-YF,37.07503,-116.03182,638.52,1223,UG-S,WR,20,200,160,150,5.7,350
usa,823,Bedrock,Crestlake-Tansan    S,1974,7,18,14:00:01,NTS-YF,37.119,-116.086,-272,1274,UG-S,WR,0,20,,2,4.1,60
usa,824,Bedrock,Crestlake-Briar     SS,1974,7,18,14:00:01,NTS-YF,37.119,-116.086,373.68,1274,UG-S,WR,0,20,,,,
usa,825,Bedrock,Puye,1974,8,14,14:00:00,NTS-YF,37.02341,-116.03636,430.08,1188,UG-S,WR,0,20,5,5,4.6,
usa,826,Bedrock,Portmanteau,1974,8,30,15:00:00,NTS-YF,37.15248,-116.08333,655.32,1313,UG-S,WR,20,200,210,160,5.8,270
usa,827,Bedrock,Pratt,1974,9,25,14:00:00,NTS-YF,37.01212,-116.03029,313.96,1183,UG-S,WR,0,20,,5,4.4,180
usa,828,Bedrock,Trumbull,1974,9,26,14:30:00,NTS-YF,37.09321,-116.09476,262.74,1269,UG-S,WR,0,20,,0.2,3.3,
usa,829,Bedrock,Stanyan,1974,9,26,15:05:00,NTS-YF,37.13263,-116.06839,573.02,1275,UG-S,WR,20,200,120,100,5.6,
usa,830,Bedrock,Estaca,1974,10,17,17:13:00,NTS-YF,37.03973,-116.04819,321.05,1180,UG-S,WR,0,20,,,,
usa,831,Bedrock,Hybla Fair,1974,10,28,15:00:00,NTS-RM,37.20113,-116.20394,404.47,2227,UG-T,WE,0,20,,,,
usa,832,Bedrock,Temescal,1974,11,2,15:30:00,NTS-YF,37.09319,-116.09167,262.74,1263,UG-S,WR,0,20,,,,
usa,833,Bedrock,Puddle,1974,11,26,15:00:01,NTS-YF,37.00103,-116.01121,183.97,1169,UG-S,SE,0,20,,,,
usa,834,Bedrock,Keel,1974,12,16,17:30:00,NTS-YF,37.0113,-116.01763,304.72,1182,UG-S,WR,0,20,4,4,4.3,170
usa,835,Bedrock,Portola             S,1975,2,6,15:30:00,NTS-YF,37.17841,-116.05156,198.12,1285,UG-S,WR,0,20,,0.35,3.5,
usa,836,Bedrock,Portola-Larkin      SS,1975,2,6,15:30:00,NTS-YF,37.17841,-116.05156,-274,1285,UG-S,WR,0,20,,,,
usa,837,Bedrock,Teleme,1975,2,6,16:13:00,NTS-YF,37.11412,-116.02104,-304.8,1300,UG-S,WR,0,20,,6,4.5,150
usa,838,Bedrock,Bilge,1975,2,19,20:10:00,NTS-YF,37.0022,-116.02456,318.35,1179,UG-S,WR,0,20,,,,
usa,839,Bedrock,Topgallant,1975,2,28,16:15:00,NTS-YF,37.1062,-116.05625,713.37,1245,UG-S,WR,20,200,160,160,5.7,320
usa,840,Bedrock,Cabrillo,1975,3,7,16:00:00,NTS-YF,37.13401,-116.08424,600.46,1288,UG-S,WR,20,200,89,89,5.5,170
usa,841,Bedrock,Dining Car,1975,4,5,19:45:00,NTS-RM,37.18792,-116.21388,383.01,2238,UG-T,WE,0,20,20,20,4.9,
usa,842,Bedrock,Edam,1975,4,24,14:10:00,NTS-YF,37.11567,-116.08739,411.48,1272,UG-S,WR,20,200,9,20,4.6,170
usa,843,Bedrock,Obar,1975,4,30,15:00:01,NTS-YF,37.10886,-116.0288,-568.8,1279,UG-S,WR,20,200,38,38,5.2,
usa,844,Bedrock,Tybo,1975,5,14,14:00:00,NTS-PM,37.22078,-116.47416,765.05,1880,UG-S,WR,200,1000,380,380,6,
usa,845,Bedrock,Stilton,1975,6,3,14:20:00,NTS-PM,37.3401,-116.5229,731.52,1667,UG-S,WR,20,200,275,200,5.9,
usa,846,Bedrock,Mizzen,1975,6,3,14:40:00,NTS-YF,37.09483,-116.03611,637.18,1247,UG-S,WR,20,200,160,140,5.7,260
usa,847,Bedrock,Alviso,1975,6,11,13:00:00,NTS-YF,37.11178,-116.0737,-183,1261,UG-S,SE,0,20,,,,
usa,848,Bedrock,Futtock,1975,6,18,11:49:00,NTS-YF,37.06564,-116.02196,186.56,1221,UG-S,SE,0,20,,,,
usa,849,Bedrock,Mast,1975,6,19,13:00:00,NTS-PM,37.35035,-116.32022,-910.7,2068,UG-S,WR,200,1000,520,520,6.1,
usa,850,Bedrock,Camembert,1975,6,26,12:30:00,NTS-PM,37.27893,-116.36858,310.64,2033,UG-S,WR,200,1000,750,750,6.2,
usa,851,Anvil,Marsh,1975,9,6,17:00:00,NTS-YF,37.02365,-116.02831,427.21,1187,UG-S,WR,0,20,7,7,4.6,210
usa,852,Anvil,Husky Pup,1975,10,24,17:11:26,NTS-RM,37.22164,-116.17969,327.96,2036,UG-T,WE,0,20,15,15,4.7,
usa,853,Anvil,Kasseri,1975,10,28,14:30:00,NTS-PM,37.29005,-116.41155,264.92,1957,UG-S,WR,200,1000,1200,1000,6.4,
usa,854,Anvil,Deck,1975,11,18,15:30:00,NTS-YF,37.02031,-116.02063,326.14,1185,UG-S,WR,0,20,,5,4.4,170
usa,855,Anvil,Inlet,1975,11,20,15:00:00,NTS-PM,37.22496,-116.36756,818.33,2025,UG-S,WR,200,1000,500,500,6,
usa,856,Anvil,Leyden,1975,11,26,15:30:00,NTS-YF,37.11726,-116.01888,326.11,1303,UG-S,WR,0,20,5,5,5,
usa,857,Anvil,Chiberta,1975,12,20,20:00:00,NTS-YF,37.12765,-116.06157,-716,1264,UG-S,WR,20,200,160,160,5.7,350
usa,858,Anvil,Muenster,1976,1,3,19:15:00,NTS-PM,37.29655,-116.33319,1452.4,2082,UG-S,WR,200,1000,800,800,6.2,
usa,859,Anvil,Keelson,1976,2,4,14:20:00,NTS-YF,37.06926,-116.03016,639.62,1218,UG-S,WR,20,200,180,150,5.8,380
usa,860,Anvil,Esrom,1976,2,4,14:40:00,NTS-YF,37.10659,-116.03742,-654.6,1258,UG-S,WR,20,200,160,160,5.7,240
usa,861,Anvil,Fontina,1976,2,12,14:45:00,NTS-PM,37.27141,-116.48844,-1219,1837,UG-S,WR,200,1000,900,900,6.3,
usa,862,Anvil,Cheshire,1976,2,14,11:30:00,NTS-PM,37.24264,-116.42021,-1167,1947,UG-S,WR,200,500,350,350,6,
usa,863,Anvil,Shallows,1976,2,26,14:50:00,NTS-YF,37.02852,-116.01577,244.85,1188,UG-S,WR,0,20,,2.5,4.2,150
usa,864,Anvil,Estuary,1976,3,9,14:00:00,NTS-PM,37.30996,-116.36422,856.79,2025,UG-S,WR,200,500,350,350,6,
usa,865,Anvil,Colby,1976,3,14,12:30:00,NTS-PM,37.30599,-116.47148,1273.4,1904,UG-S,WR,500,1000,800,800,6.3,
usa,866,Anvil,Pool,1976,3,17,14:15:00,NTS-PM,37.25589,-116.32858,881.18,2076,UG-S,WR,200,500,500,500,6.1,
usa,867,Anvil,Strait,1976,3,17,14:45:00,NTS-YF,37.10728,-116.05248,782.42,1243,UG-S,WR,200,500,210,210,5.8,260
usa,868,Anvil,Mighty Epic,1976,5,12,19:50:00,NTS-RM,37.2091,-116.2125,396.24,2224,UG-T,WE,0,20,,20,4.9,
usa,869,Anvil,Rivoli,1976,5,20,17:30:00,NTS-YF,37.1372,-116.06658,199.64,1279,UG-S,WR,0,20,,0.6,3.7,
usa,870,Anvil,Billet,1976,7,27,20:30:00,NTS-YF,37.07537,-116.04382,636.57,1222,UG-S,WR,20,150,58,58,5.3,
usa,871,Fulcrum,Gouda,1976,10,6,14:30:00,NTS-YF,37.13456,-116.06228,-200.1,1272,UG-S,WR,0,20,,0.6,3.7,
usa,872,Fulcrum,Sprit,1976,11,10,14:58:00,NTS-YF,37.03595,-116.01742,183.18,1192,UG-S,WR,0,20,,,,
usa,873,Fulcrum,Chevre,1976,11,23,15:15:00,NTS-YF,37.17171,-116.05267,-317.3,1278,UG-S,WR,0,20,,2,,70
usa,874,Fulcrum,Redmud,1976,12,8,14:49:30,NTS-YF,37.07926,-116.00162,426.72,1269,UG-S,WR,0,20,,20,4.9,
usa,875,Fulcrum,Asiago,1976,12,21,15:09:00,NTS-YF,37.12391,-116.06746,-330.8,1265,UG-S,WR,0,20,,11,,170
usa,876,Fulcrum,Sutter,1976,12,21,15:58:00,NTS-YF,37.1519,-116.06343,-200.3,1287,UG-S,WR,0,20,,,,
usa,877,Fulcrum,Rudder,1976,12,28,18:00:00,NTS-YF,37.10049,-116.03646,638.56,1255,UG-S,WR,20,150,89,89,5.5,350
usa,878,Fulcrum,Cove                S,1977,2,16,17:53:00,NTS-YF,37.007,-116.032,,1181,UG-S,WR,0,20,,3,,80
usa,879,Fulcrum,Oarlock             SS,1977,2,16,17:53:00,NTS-YF,37.01349,-116.02857,-317.6,1183,UG-S,WR,0,20,,8,4.6,160
usa,880,Fulcrum,Dofino              S,1977,3,8,14:24:00,NTS-YF,37.17619,-116.05295,182.88,1283,UG-S,WR,0,20,,0.8,3.8,
usa,881,Fulcrum,Dofino-Lawton       SS,1977,3,8,14:24:00,NTS-YF,37.17619,-116.05295,-282,1283,UG-S,WR,0,20,,,,
usa,882,Fulcrum,Marsilly,1977,4,5,15:00:00,NTS-YF,37.12023,-116.06228,689.73,1259,UG-S,WR,20,150,140,140,5.6,320
usa,883,Fulcrum,Bulkhead,1977,4,27,15:00:00,NTS-YF,37.09479,-116.02788,594.36,1259,UG-S,WR,20,150,67,67,5.4,
usa,884,Fulcrum,Crewline,1977,5,25,17:00:00,NTS-YF,37.09433,-116.04486,564.18,1237,UG-S,WR,20,150,51,51,5.3,
usa,885,Fulcrum,Forefoot,1977,6,2,17:15:00,NTS-YF,37.05494,-116.02496,193.55,1207,UG-S,WR,0,20,,,,
usa,886,Fulcrum,Carnelian,1977,7,28,14:07:00,NTS-YF,37.09758,-116.10397,-208,1265,UG-S,WR,0,20,,0.6,3.7,
usa,887,Fulcrum,Strake,1977,8,4,16:40:00,NTS-YF,37.08657,-116.00687,517.55,1273,UG-S,WR,20,150,44,44,5.1,
usa,888,Fulcrum,Gruyere             S,1977,8,16,14:41:00,NTS-YF,37.14516,-116.04909,206.96,1263,UG-S,WR,0,20,,,,
usa,889,Fulcrum,Gruyere-Gradino     SS,1977,8,16,14:41:00,NTS-YF,37.14516,-116.04909,-320,1263,UG-S,WR,0,20,,0.6,3.7,
usa,890,Fulcrum,Flotost,1977,8,16,15:49:00,NTS-YF,37.14672,-116.06311,274.93,1284,UG-S,WR,0,20,,1.5,4,
usa,891,Fulcrum,Scupper,1977,8,19,17:32:00,NTS-YF,37.01762,-116.03161,449.58,1185,UG-S,WR,0,20,0.2,0.2,3.3,
usa,892,Fulcrum,Scantling,1977,8,19,17:55:00,NTS-YF,37.11003,-116.05451,701.04,1246,UG-S,WR,20,150,120,120,5.6,260
usa,893,Fulcrum,Ebbtide,1977,9,15,14:36:30,NTS-YF,37.03279,-116.04314,379.48,1194,UG-S,WR,0,20,,6,4.5,150
usa,894,Fulcrum,Coulommiers,1977,9,27,14:00:00,NTS-YF,37.15117,-116.06756,530.35,1292,UG-S,WR,20,150,12,20,4.8,230
usa,895,Cresset,Bobstay,1977,10,26,14:15:00,NTS-YF,37.0076,-116.0167,-381.3,1180,UG-S,WR,0,20,5,5,4.4,170
usa,896,Cresset,Hybla Gold,1977,11,1,18:06:00,NTS-RM,37.1878,-116.213,384.99,2239,UG-T,WE,0,20,,10,4.7,
usa,897,Cresset,Sandreef,1977,11,9,22:00:00,NTS-YF,37.07211,-116.05001,700.74,1221,UG-S,WR,20,150,210,150,5.8,280
usa,898,Cresset,Seamount,1977,11,17,19:30:00,NTS-YF,37.02061,-116.02508,370.09,1186,UG-S,WR,0,20,,10,4.7,200
usa,899,Cresset,Rib,1977,12,14,15:00:00,NTS-YF,37.01755,-116.01791,212.84,1184,UG-S,WR,0,20,,0.8,3.8,100
usa,900,Cresset,Farallones,1977,12,14,15:30:00,NTS-YF,37.13587,-116.08603,-668,1290,UG-S,WR,20,150,180,150,5.7,300
usa,901,Cresset,Campos,1978,2,13,21:53:00,NTS-YF,37.12612,-116.03174,-319.6,1269,UG-S,WR,0,20,,0.8,3.8,
usa,902,Cresset,Reblochon,1978,2,23,17:00:00,NTS-YF,37.12368,-116.06383,-658.4,1261,UG-S,WR,20,150,120,120,5.6,
usa,903,Cresset,Karab,1978,3,16,15:00:00,NTS-YF,37.08517,-116.08162,-331,1247,UG-S,WR,0,20,,1.5,4,
usa,904,Cresset,Topmast,1978,3,23,16:30:00,NTS-YF,37.09886,-116.01962,457.81,1282,UG-S,WR,0,20,,,,
usa,905,Cresset,Iceberg,1978,3,23,16:30:00,NTS-YF,37.1018,-116.0511,640.29,1239,UG-S,WR,20,150,120,120,5.6,230
usa,906,Cresset,Backbeach,1978,4,11,17:45:00,NTS-PM,37.23349,-116.36847,671.78,2040,UG-S,WR,20,150,,100,5.5,
usa,907,Cresset,Asco,1978,4,25,14:35:00,NTS-YF,37.15457,-116.03476,-183,1285,UG-S,SE,0,20,,,,
usa,908,Cresset,Transom,1978,5,10,15:00:00,NTS-YF,37.08778,-116.05263,-640,1231,UG-S,WR,0,,,0,,
usa,909,Cresset,Jackpots,1978,6,1,17:00:00,NTS-YF,37.02065,-116.03193,304.22,1186,UG-S,WR,0,20,,0.6,3.7,
usa,910,Cresset,Satz,1978,7,7,14:00:00,NTS-YF,37.11179,-116.07713,-315,1263,UG-S,WR,0,20,,1.5,4,80
usa,911,Cresset,Lowball,1978,7,12,17:00:00,NTS-YF,37.0787,-116.0438,564.88,1225,UG-S,WR,20,150,120,99,5.6,200
usa,912,Cresset,Panir,1978,8,31,14:00:00,NTS-PM,37.27593,-116.35734,-681,2013,UG-S,WR,20,150,,140,5.6,
usa,913,Cresset,Diablo Hawk,1978,9,13,15:15:00,NTS-RM,37.2088,-116.2108,-388,2212,UG-T,WE,0,20,,8,4.6,
usa,914,Cresset,Cremino             S,1978,9,27,16:30:00,NTS-YF,37.17101,-116.08716,-210,1341,UG-S,WR,0,20,,0.25,3.4,
usa,915,Cresset,Cremino-Caerphilly  SS,1978,9,27,16:30:00,NTS-YF,37.17101,-116.08716,,1341,UG-S,WR,0,20,,,,
usa,916,Cresset,Draughts,1978,9,27,17:00:00,NTS-YF,37.07387,-116.01983,441.59,1234,UG-S,WR,20,150,25,25,5,240
usa,917,Cresset,Rummy,1978,9,27,17:20:00,NTS-YF,37.0798,-116.05132,639.78,1226,UG-S,WR,20,150,210,150,5.8,320
usa,918,Quicksilver,Emmenthal,1978,11,2,15:25:00,NTS-PM,37.28794,-116.29749,-576.1,2104,UG-S,WR,0,20,,2.5,4.2,
usa,919,Quicksilver,Concentration,1978,12,1,17:07:30,NTS-YF,37.02967,-116.02413,247.59,1189,UG-S,WR,0,20,,0.6,3.7,80
usa,920,Quicksilver,Farm,1978,12,16,15:30:00,NTS-PM,37.27339,-116.41028,-689,1979,UG-S,WR,20,150,,140,5.6,
usa,921,Quicksilver,Baccarat,1979,1,24,18:00:00,NTS-YF,37.1054,-116.0117,326.44,1311,UG-S,WR,0,20,,6,4.5,
usa,922,Quicksilver,Quinella,1979,2,8,20:00:00,NTS-YF,37.10248,-116.05484,-579.1,1241,UG-S,WR,20,150,89,89,5.5,240
usa,923,Quicksilver,Kloster,1979,2,15,18:05:00,NTS-YF,37.15201,-116.07184,-536.4,1297,UG-S,WR,20,150,16,20,4.9,90
usa,924,Quicksilver,Memory,1979,3,14,18:30:00,NTS-YF,37.02783,-116.03975,364.85,1190,UG-S,WR,0,20,,5,4.4,
usa,925,Quicksilver,Freezeout,1979,5,11,16:00:00,NTS-YF,36.99818,-116.01774,-335.3,1177,UG-S,WR,0,20,,5,4.4,150
usa,926,Quicksilver,Pepato,1979,6,11,14:00:00,NTS-PM,37.28969,-116.45525,-681,1913,UG-S,WR,20,150,,100,5.5,
usa,927,Quicksilver,Chess,1979,6,20,15:00:14,NTS-YF,37.10763,-116.01509,-335.3,1309,UG-S,WR,0,20,,1.5,4,
usa,928,Quicksilver,Fajy,1979,6,28,14:44:00,NTS-YF,37.1433,-116.08752,-536,1303,UG-S,WR,20,150,22,22,5,250
usa,929,Quicksilver,Burzet,1979,8,3,15:07:30,NTS-YF,37.08395,-116.06989,-450,1235,UG-S,WR,20,150,7,20,4.6,170
usa,930,Quicksilver,Offshore,1979,8,8,15:00:00,NTS-YF,37.01475,-116.00801,396.54,1182,UG-S,WR,20,150,14,20,4.9,210
usa,931,Quicksilver,Hearts,1979,9,6,15:00:00,NTS-YF,37.08811,-116.05278,640.02,1232,UG-S,WR,140,,210,140,5.8,300
usa,932,Quicksilver,Pera,1979,9,8,17:02:00,NTS-YF,37.155,-116.039,-200,1280,UG-S,WR,0,20,,5,,120
usa,933,Quicksilver,Sheepshead,1979,9,26,15:00:00,NTS-PM,37.22906,-116.36405,-640,2033,UG-S,WR,20,150,,140,5.6,
usa,934,Tinderbox,Backgammon,1979,11,29,15:00:00,NTS-YF,36.99396,-116.02411,228.72,1175,UG-S,WR,0,20,,0.8,3.8,150
usa,935,Tinderbox,Azul,1979,12,14,18:00:00,NTS-YF,37.13737,-116.06307,-205,1275,UG-S,WR,0,20,,,,
usa,936,Tinderbox,Tarko,1980,2,28,15:00:00,NTS-YF,37.12655,-116.08851,-369,1280,UG-S,WR,0,20,,5,4.4,100
usa,937,Tinderbox,Norbo,1980,3,8,15:35:00,NTS-YF,37.17994,-116.08311,-271,1349,UG-S,WR,0,20,,1,3.9,
usa,938,Tinderbox,Liptauer,1980,4,3,14:00:00,NTS-YF,37.14988,-116.08226,-417,1304,UG-S,WR,20,150,,20,4.8,170
usa,939,Tinderbox,Pyramid,1980,4,16,20:00:00,NTS-YF,37.10112,-116.03053,-579.1,1266,UG-S,WR,20,150,89,89,5.3,150
usa,940,Tinderbox,Canfield,1980,5,2,18:46:30,NTS-YF,37.05601,-116.01895,-350.5,1211,UG-S,WR,0,20,,6,4.5,200
usa,941,Tinderbox,Flora,1980,5,22,13:00:00,NTS-YF,37.00306,-116.03139,-335.6,1179,UG-S,WR,0,20,,,,
usa,942,Tinderbox,Kash,1980,6,12,17:15:00,NTS-PM,37.28166,-116.45385,-645,1911,UG-S,WR,20,150,,140,5.6,
usa,943,Tinderbox,Huron King,1980,6,24,15:10:00,NTS-YF,37.0233,-116.0341,320.04,1187,UG-S,WE,0,20,,6,4.5,140
usa,944,Tinderbox,Tafi,1980,7,25,19:05:00,NTS-PM,37.25633,-116.4774,-680,1859,UG-S,WR,20,150,,140,5.6,
usa,945,Tinderbox,Verdello,1980,7,31,18:19:00,NTS-YF,37.01304,-116.02275,365.76,1183,UG-S,WR,0,20,,3.5,4.3,150
usa,946,Tinderbox,Bonarda,1980,9,25,14:45:00,NTS-YF,37.05616,-116.04809,-381,1209,UG-S,WR,20,150,,20,4.6,90
usa,947,Tinderbox,Riola,1980,9,25,15:26:30,NTS-YF,37.11586,-116.06457,-424,1254,UG-S,WR,1.07,,0.5,1.07,,
usa,948,Guardian,Miners Iron,1980,10,31,18:00:00,NTS-RM,37.2113,-116.2054,-389.5,2212,UG-T,WE,0,20,,10,4.7,
usa,949,Guardian,Dauphin,1980,11,14,16:50:00,NTS-YF,37.11149,-116.01866,-320,1306,UG-S,WR,0,20,,2,4.1,80
usa,950,Guardian,Baseball,1981,1,15,20:25:00,NTS-YF,37.08709,-116.04475,563.88,1232,UG-S,WR,20,150,160,99,5.7,150
usa,951,Guardian,Clairette,1981,2,5,18:00:00,NTS-YF,37.01089,-116.03218,-353.6,1182,UG-S,WR,0,20,,,,
usa,952,Guardian,Seco,1981,2,25,15:00:00,NTS-YF,37.1819,-116.08425,-200,1356,UG-S,WR,0,20,,,,
usa,953,Guardian,Vide,1981,4,30,14:35:00,NTS-YF,37.17733,-116.08476,-323,1346,UG-S,WR,0,20,,,,
usa,954,Guardian,Aligote,1981,5,29,16:00:00,NTS-YF,37.10184,-116.00406,-320,1311,UG-S,WR,0,20,,2.5,4.2,
usa,955,Guardian,Harzer,1981,6,6,18:00:00,NTS-PM,37.3034,-116.3256,-637,2073,UG-S,WR,20,150,,140,5.6,
usa,956,Guardian,Niza,1981,7,10,14:00:00,NTS-YF,37.1286,-116.03378,-341,1266,UG-S,WR,0,20,,4,,110
usa,957,Guardian,Pineau,1981,7,16,15:00:00,NTS-YF,37.0887,-116.01937,207.26,1259,UG-S,WR,0,20,,,,
usa,958,Guardian,Havarti,1981,8,5,13:41:00,NTS-YF,37.15374,-116.03508,-200,1283,UG-S,WR,0,20,,,,
usa,959,Guardian,Islay,1981,8,27,14:31:00,NTS-YF,37.16042,-116.06652,-294,1297,UG-S,WR,0,20,,4,,100
usa,960,Guardian,Trebbiano,1981,9,4,15:00:00,NTS-YF,37.05809,-116.04807,-305.4,1211,UG-S,WR,0,20,,1,,30
usa,961,Guardian,Cernada,1981,9,24,15:00:00,NTS-YF,37.00852,-116.0238,-213.2,1181,UG-S,WR,0,20,,,,
usa,962,Praetorian,Paliza,1981,10,1,19:00:00,NTS-YF,37.0816,-116.0088,-472.1,1260,UG-S,WR,20,150,38,38,5.1,260
usa,963,Praetorian,Tilci,1981,11,11,20:00:09,NTS-YF,37.07632,-116.06849,-445,1232,UG-S,WR,20,150,29,29,4.9,200
usa,964,Praetorian,Akavi,1981,12,3,15:00:00,NTS-YF,37.14843,-116.07084,-494,1293,UG-S,WR,20,150,12,20,4.8,170
usa,965,Praetorian,Caboc,1981,12,16,21:05:00,NTS-YF,37.1145,-116.1229,-335,1348,UG-S,WR,0,20,,5,4.4,
usa,966,Praetorian,Jornada,1982,1,28,16:00:00,NTS-YF,37.09134,-116.05123,-638.9,1233,UG-S,WR,139,150,280,139,5.9,300
usa,967,Praetorian,Molbo,1982,2,12,14:55:00,NTS-PM,37.22433,-116.46265,-638,1873,UG-S,WR,20,150,,80,5.4,
usa,968,Praetorian,Hosta,1982,2,12,15:25:00,NTS-PM,37.348,-116.3161,-639.5,2076,UG-S,WR,20,150,,140,5.6,
usa,969,Praetorian,Tenaja,1982,4,17,18:00:00,NTS-YF,37.01682,-116.00987,-356.3,1177,UG-S,WR,0,20,,6,4.5,190
usa,970,Praetorian,Kryddost,1982,5,6,20:00:00,NTS-YF,37.11684,-116.12691,-335,1363,UG-S,WR,0,20,,3.5,4.3,
usa,971,Praetorian,Bouschet,1982,5,7,18:17:00,NTS-YF,37.06906,-116.04546,-563.9,1217,UG-S,WR,20,150,160,99,5.7,190
usa,972,Praetorian,Kesti,1982,6,16,14:00:00,NTS-YF,37.11423,-116.01658,-289,1312,UG-S,WR,0,20,,,,
usa,973,Praetorian,Nebbiolo,1982,6,24,14:15:00,NTS-PM,37.23622,-116.37018,-639.5,2038,UG-S,WR,20,150,,140,5.6,
usa,974,Praetorian,Monterey,1982,7,29,20:05:00,NTS-YF,37.10231,-116.07497,-400,1253,UG-S,WR,20,150,9,20,4.5,60
usa,975,Praetorian,Atrisco,1982,8,5,14:00:00,NTS-YF,37.0842,-116.00655,639.78,1268,UG-S,WR,138,150,210,138,5.7,320
usa,976,Praetorian,Queso,1982,8,11,15:00:00,NTS-YF,37.18979,-116.04768,-216,1310,UG-S,WR,0,20,,,,
usa,977,Praetorian,Cerro,1982,9,2,14:00:00,NTS-YF,37.01974,-116.01566,-228.6,1184,UG-S,WR,0,20,,,,
usa,978,Praetorian,Huron Landing,1982,9,23,16:00:00,NTS-RM,37.212,-116.2068,-408,1824,UG-T,WE,0,20,,20,4.9,
usa,979,Praetorian,Diamond Ace,1982,9,23,16:00:00,NTS-RM,37.21202,-116.20677,407.26,1824,UG-T,WE,0,20,,,,
usa,980,Praetorian,Frisco,1982,9,23,17:00:00,NTS-YF,37.17475,-116.08779,-451,1347,UG-S,WR,20,150,,20,4.9,
usa,981,Praetorian,Borrego,1982,9,29,13:30:00,NTS-YF,37.09131,-116.04489,-563.3,1234,UG-S,WR,0,150,1,1,,
usa,982,Phalanx,Seyval,1982,11,12,19:17:00,NTS-YF,37.0237,-116.0321,366.06,1187,UG-S,WR,0,20,,5,4.4,
usa,983,Phalanx,Manteca,1982,12,10,15:20:00,NTS-YF,37.0302,-116.0719,-413,1236,UG-S,WR,20,150,12,20,4.8,
usa,984,Phalanx,Coalora,1983,2,11,16:00:00,NTS-YF,37.0506,-116.0453,-274,1210,UG-S,WR,0,20,,,,
usa,985,Phalanx,Cheedam,1983,2,17,17:00:00,NTS-YF,37.1628,-116.0633,-343,1293,UG-S,WR,0,20,,1.5,4,110
usa,986,Phalanx,Cabra,1983,3,26,20:20:00,NTS-PM,37.3007,-116.46,-542.5,1907,UG-S,WR,20,150,,45,5.2,
usa,987,Phalanx,Turquoise,1983,4,14,19:05:00,NTS-YF,37.0728,-116.046,-533.1,1219,UG-S,WR,0,150,210,84,5.7,170
usa,988,Phalanx,Crowdie,1983,5,5,15:20:00,NTS-YF,37.146,-116.09,-390,1309,UG-S,WR,0,20,,6,4.5,80
usa,989,Phalanx,Mini Jade,1983,5,26,14:30:00,NTS-RM,37.209,-116.206,-379.2,1828,UG-TC,WE,0,20,4,4,,
usa,990,Phalanx,Fahada,1983,5,26,15:00:00,NTS-YF,37.1029,-116.0057,-384.4,1312,UG-S,WR,0,20,,6,4.5,
usa,991,Phalanx,Danablu,1983,6,9,17:10:00,NTS-YF,37.15762,-116.08923,-320,1327,UG-S,WR,0,20,,6,4.5,110
usa,992,Phalanx,Laban,1983,8,3,13:33:00,NTS-YF,37.119,-116.0889,-326,1276,UG-S,WR,0,20,,2.5,4.2,50
usa,993,Phalanx,Sabado,1983,8,11,14:00:00,NTS-YF,36.9977,-116.0027,-320,1175,UG-S,WR,0,20,,5,4.4,
usa,994,Phalanx,Jarlsberg,1983,8,27,14:00:00,NTS-YF,37.193,-116.035,-200,1318,UG-S,WR,0,20,,2,4.1,
usa,995,Phalanx,Chancellor,1983,9,1,14:00:00,NTS-PM,37.2728,-116.355,-623.6,2013,UG-S,WR,143,,,143,5.5,
usa,996,Phalanx,Tomme/Midnight Zephyr,1983,9,21,15:00:00,NTS-RM,37.2097,-116.2093,-404.8,2230,UG-T,WE,0,20,,,,
usa,997,Phalanx,Branco              S,1983,9,21,16:25:00,NTS-YF,37.121,-116.056,-293,1256,UG-S,WR,0,20,,0.6,3.7,
usa,998,Phalanx,Branco-Herkimer     SS,1983,9,21,16:25:00,NTS-YF,37.121,-116.056,,1256,UG-S,WR,0,20,2,2,,
